order_item_id,order_id,product_id,quantity,discount
4454,2353,65,2,0.0
4455,2354,47,2,0.05
4456,2355,20,4,0.0
4457,2356,9,1,0.05
4458,2356,66,2,0.0
4459,2357,10,1,0.0
4460,2357,68,1,0.02
4461,2357,6,1,0.0
4462,2358,52,3,0.05
4463,2359,52,1,0.15
4464,2360,96,2,0.0
4465,2360,93,1,0.0
4466,2361,13,1,0.1
4467,2361,89,1,0.0
4468,2361,85,1,0.15
4469,2362,46,1,0.1
4470,2363,86,1,0.15
4471,2364,25,1,0.05
4472,2364,3,1,0.05
4473,2365,85,1,0.0
4474,2366,69,2,0.02
4475,2367,14,1,0.02
4476,2367,29,1,0.0
4477,2368,50,1,0.02
4478,2368,22,1,0.05
4479,2368,30,2,0.05
4480,2369,23,1,0.0
4481,2370,17,1,0.0
4482,2371,17,1,0.0
4483,2371,39,2,0.02
4484,2372,63,1,0.0
4485,2373,64,2,0.15
4486,2374,94,4,0.05
4487,2374,91,2,0.05
4488,2375,87,1,0.02
4489,2376,48,1,0.02
4490,2376,49,1,0.0
4491,2377,10,1,0.0
4492,2377,44,1,0.1
4493,2378,70,2,0.05
4494,2378,96,3,0.05
4495,2379,73,2,0.0
4496,2380,16,3,0.02
4497,2381,96,3,0.05
4498,2382,35,1,0.02
4499,2383,4,3,0.0
4500,2384,57,2,0.05
4501,2384,16,2,0.1
4502,2385,56,2,0.02
4503,2386,55,1,0.02
4504,2387,25,1,0.0
4505,2388,95,1,0.0
4506,2389,23,1,0.05
4507,2390,9,1,0.0
4508,2390,73,1,0.02
4509,2391,4,1,0.05
4510,2392,2,1,0.02
4511,2393,89,3,0.1
4512,2394,31,1,0.0
4513,2395,26,1,0.05
4514,2395,49,2,0.0
4515,2395,91,3,0.0
4516,2396,42,1,0.05
4517,2396,48,1,0.0
4518,2396,10,3,0.02
4519,2396,57,1,0.0
4520,2396,76,1,0.1
4521,2397,74,3,0.05
4522,2397,11,2,0.02
4523,2398,89,1,0.0
4524,2399,52,1,0.0
4525,2399,33,2,0.1
4526,2399,56,1,0.0
4527,2400,40,1,0.02
4528,2401,83,3,0.1
4529,2402,87,1,0.0
4530,2403,92,1,0.15
4531,2404,7,1,0.0
4532,2404,34,4,0.0
4533,2405,64,2,0.0
4534,2406,19,2,0.0
4535,2407,41,1,0.05
4536,2408,5,2,0.02
4537,2409,1,1,0.1
4538,2410,70,1,0.0
4539,2411,20,1,0.0
4540,2412,52,2,0.02
4541,2413,30,3,0.0
4542,2414,71,1,0.0
4543,2415,94,1,0.0
4544,2416,8,2,0.0
4545,2416,53,1,0.0
4546,2417,18,1,0.0
4547,2418,34,3,0.0
4548,2418,39,1,0.0
4549,2419,3,1,0.0
4550,2420,34,2,0.05
4551,2420,58,1,0.0
4552,2420,30,2,0.0
4553,2421,42,1,0.1
4554,2422,53,1,0.1
4555,2423,11,1,0.02
4556,2424,44,2,0.05
4557,2425,70,1,0.0
4558,2426,51,1,0.0
4559,2426,39,1,0.1
4560,2426,64,1,0.05
4561,2427,52,1,0.05
4562,2428,12,1,0.0
4563,2428,32,1,0.0
4564,2429,60,3,0.1
4565,2430,30,2,0.05
4566,2430,57,2,0.1
4567,2430,90,1,0.0
4568,2431,5,2,0.1
4569,2431,76,1,0.0
4570,2431,27,1,0.0
4571,2432,24,1,0.05
4572,2432,39,2,0.05
4573,2432,69,1,0.02
4574,2433,14,1,0.05
4575,2433,96,1,0.0
4576,2434,93,3,0.02
4577,2434,70,1,0.0
4578,2435,79,1,0.0
4579,2435,48,1,0.05
4580,2435,68,1,0.0
4581,2435,52,2,0.05
4582,2436,79,2,0.1
4583,2436,42,1,0.05
4584,2437,7,2,0.0
4585,2438,47,1,0.0
4586,2438,82,1,0.0
4587,2439,29,3,0.0
4588,2440,4,1,0.0
4589,2440,62,2,0.0
4590,2441,77,1,0.05
4591,2441,16,2,0.05
4592,2442,43,4,0.1
4593,2443,72,1,0.02
4594,2444,4,1,0.0
4595,2445,11,1,0.0
4596,2445,26,1,0.0
4597,2446,16,1,0.1
4598,2446,84,1,0.1
4599,2446,37,1,0.1
4600,2446,93,1,0.05
4601,2446,35,1,0.02
4602,2447,4,1,0.05
4603,2448,47,2,0.0
4604,2448,69,2,0.02
4605,2448,13,3,0.15
4606,2449,2,1,0.15
4607,2450,71,1,0.1
4608,2450,73,2,0.1
4609,2451,61,4,0.0
4610,2452,36,1,0.05
4611,2452,81,2,0.1
4612,2453,86,1,0.0
4613,2454,6,2,0.0
4614,2455,77,2,0.05
4615,2456,4,2,0.0
4616,2456,80,1,0.0
4617,2456,91,1,0.0
4618,2456,30,4,0.0
4619,2457,59,1,0.0
4620,2458,27,3,0.05
4621,2458,47,1,0.1
4622,2459,58,1,0.0
4623,2459,92,4,0.05
4624,2459,19,1,0.05
4625,2459,52,1,0.0
4626,2459,40,1,0.0
4627,2460,40,1,0.02
4628,2460,61,1,0.1
4629,2460,92,1,0.02
4630,2460,37,3,0.02
4631,2461,33,1,0.05
4632,2462,85,2,0.0
4633,2463,45,1,0.1
4634,2464,14,4,0.0
4635,2464,30,1,0.0
4636,2464,9,1,0.0
4637,2465,36,3,0.05
4638,2466,1,4,0.05
4639,2466,23,1,0.0
4640,2466,82,1,0.05
4641,2466,70,2,0.1
4642,2466,47,4,0.0
4643,2467,68,2,0.0
4644,2468,54,3,0.0
4645,2468,85,3,0.05
4646,2469,35,1,0.0
4647,2470,88,3,0.05
4648,2471,78,1,0.1
4649,2471,44,1,0.0
4650,2471,85,1,0.0
4651,2472,49,2,0.05
4652,2473,43,1,0.0
4653,2473,38,2,0.05
4654,2473,82,2,0.0
4655,2473,86,1,0.05
4656,2473,27,2,0.0
4657,2474,69,1,0.0
4658,2475,14,1,0.0
4659,2476,15,1,0.0
4660,2477,92,2,0.0
4661,2477,66,1,0.15
4662,2477,88,2,0.0
4663,2478,44,2,0.0
4664,2478,62,4,0.15
4665,2478,19,1,0.0
4666,2479,27,3,0.0
4667,2479,5,4,0.15
4668,2479,74,1,0.02
4669,2479,4,1,0.02
4670,2480,79,1,0.05
4671,2481,66,3,0.1
4672,2481,91,1,0.0
4673,2482,96,3,0.0
4674,2483,14,1,0.05
4675,2483,39,1,0.0
4676,2483,96,2,0.0
4677,2484,61,3,0.0
4678,2484,84,1,0.1
4679,2485,4,2,0.0
4680,2486,69,3,0.15
4681,2487,6,2,0.02
4682,2487,66,2,0.02
4683,2488,7,1,0.0
4684,2488,4,1,0.05
4685,2489,41,1,0.0
4686,2490,47,1,0.0
4687,2491,4,2,0.05
4688,2492,64,1,0.02
4689,2492,89,2,0.02
4690,2493,71,2,0.0
4691,2493,57,1,0.02
4692,2493,67,1,0.0
4693,2493,51,1,0.05
4694,2494,32,2,0.02
4695,2494,23,1,0.05
4696,2495,47,1,0.02
4697,2496,18,1,0.1
4698,2497,28,4,0.0
4699,2498,49,1,0.1
4700,2498,86,1,0.0
4701,2498,43,1,0.02
4702,2498,8,1,0.05
4703,2499,47,1,0.05
4704,2500,72,2,0.02
4705,2500,82,1,0.02
4706,2501,93,2,0.0
4707,2501,74,2,0.0
4708,2502,15,1,0.02
4709,2503,13,1,0.05
4710,2504,14,1,0.0
4711,2505,5,3,0.0
4712,2506,34,3,0.05
4713,2507,10,1,0.02
4714,2508,5,1,0.0
4715,2509,1,2,0.05
4716,2509,14,1,0.1
4717,2510,96,4,0.15
4718,2511,95,1,0.02
4719,2511,57,1,0.1
4720,2511,6,1,0.0
4721,2512,89,2,0.0
4722,2512,69,1,0.0
4723,2513,70,4,0.0
4724,2514,93,1,0.05
4725,2515,69,1,0.0
4726,2515,94,1,0.05
4727,2516,14,3,0.1
4728,2517,18,2,0.0
4729,2517,13,1,0.02
4730,2517,7,2,0.0
4731,2518,76,1,0.02
4732,2519,70,1,0.02
4733,2519,2,1,0.05
4734,2519,81,1,0.05
4735,2520,6,2,0.0
4736,2521,59,1,0.0
4737,2521,89,1,0.0
4738,2521,82,1,0.0
4739,2522,42,4,0.0
4740,2523,68,1,0.0
4741,2524,73,2,0.02
4742,2525,36,1,0.0
4743,2525,58,1,0.0
4744,2526,30,1,0.0
4745,2526,24,1,0.0
4746,2527,46,1,0.0
4747,2527,87,2,0.0
4748,2528,47,1,0.02
4749,2529,95,2,0.0
4750,2530,37,1,0.0
4751,2531,23,3,0.02
4752,2531,39,1,0.1
4753,2531,68,1,0.05
4754,2532,71,1,0.15
4755,2532,33,1,0.1
4756,2532,21,1,0.02
4757,2533,33,1,0.05
4758,2533,18,1,0.02
4759,2533,10,1,0.05
4760,2533,90,3,0.15
4761,2533,66,1,0.1
4762,2534,65,1,0.15
4763,2534,18,1,0.0
4764,2535,89,1,0.1
4765,2536,95,2,0.0
4766,2537,57,1,0.02
4767,2537,93,2,0.1
4768,2537,30,1,0.0
4769,2538,91,2,0.05
4770,2538,23,3,0.0
4771,2539,51,1,0.15
4772,2540,87,1,0.05
4773,2541,57,2,0.0
4774,2541,22,1,0.05
4775,2542,13,1,0.02
4776,2543,2,2,0.15
4777,2544,43,2,0.1
4778,2544,17,1,0.0
4779,2545,16,1,0.05
4780,2546,84,2,0.1
4781,2546,15,1,0.0
4782,2547,50,1,0.15
4783,2548,96,2,0.02
4784,2549,12,2,0.05
4785,2549,87,1,0.1
4786,2550,95,1,0.1
4787,2550,32,3,0.0
4788,2551,11,1,0.0
4789,2551,53,1,0.0
4790,2552,62,2,0.15
4791,2553,4,2,0.0
4792,2553,62,3,0.0
4793,2554,86,1,0.02
4794,2555,78,1,0.0
4795,2556,14,1,0.0
4796,2557,55,2,0.0
4797,2558,5,1,0.1
4798,2558,35,2,0.0
4799,2559,18,1,0.1
4800,2560,12,2,0.0
4801,2560,28,3,0.1
4802,2561,26,1,0.0
4803,2562,19,3,0.0
4804,2562,42,1,0.0
4805,2562,67,3,0.0
4806,2562,26,1,0.0
4807,2563,44,3,0.02
4808,2564,50,2,0.02
4809,2565,76,3,0.0
4810,2565,36,1,0.1
4811,2565,6,3,0.0
4812,2566,48,2,0.0
4813,2567,18,2,0.02
4814,2567,67,2,0.15
4815,2568,42,1,0.05
4816,2569,71,3,0.02
4817,2569,41,4,0.02
4818,2569,48,1,0.0
4819,2569,80,1,0.0
4820,2570,57,1,0.02
4821,2571,43,1,0.0
4822,2571,61,1,0.05
4823,2572,32,1,0.0
4824,2573,4,1,0.0
4825,2573,17,1,0.02
4826,2574,31,2,0.0
4827,2575,25,2,0.02
4828,2576,50,1,0.05
4829,2576,91,1,0.02
4830,2577,96,2,0.05
4831,2578,84,1,0.15
4832,2579,7,2,0.0
4833,2579,23,2,0.0
4834,2579,25,1,0.1
4835,2579,73,2,0.15
4836,2580,5,1,0.0
4837,2581,86,2,0.0
4838,2582,75,3,0.02
4839,2582,72,1,0.0
4840,2583,37,1,0.0
4841,2583,43,1,0.0
4842,2584,68,1,0.05
4843,2585,94,1,0.0
4844,2585,1,1,0.0
4845,2586,66,1,0.05
4846,2586,19,2,0.0
4847,2586,96,1,0.02
4848,2586,51,2,0.0
4849,2587,33,1,0.0
4850,2588,56,1,0.02
4851,2589,29,1,0.0
4852,2590,37,1,0.02
4853,2591,6,1,0.05
4854,2592,73,2,0.0
4855,2592,54,1,0.02
4856,2593,8,2,0.05
4857,2594,78,2,0.0
4858,2595,4,2,0.1
4859,2595,70,1,0.0
4860,2596,93,2,0.0
4861,2597,90,1,0.02
4862,2598,6,1,0.0
4863,2599,71,2,0.0
4864,2599,42,1,0.0
4865,2599,88,2,0.0
4866,2600,57,1,0.0
4867,2600,46,1,0.05
4868,2600,22,1,0.05
4869,2600,70,1,0.0
4870,2601,94,2,0.05
4871,2601,54,1,0.0
4872,2602,74,2,0.15
4873,2603,64,2,0.05
4874,2603,70,2,0.02
4875,2603,81,1,0.02
4876,2604,39,2,0.0
4877,2604,58,1,0.02
4878,2605,70,1,0.0
4879,2605,5,1,0.05
4880,2605,29,3,0.1
4881,2606,8,1,0.1
4882,2606,74,1,0.1
4883,2607,6,1,0.0
4884,2608,19,1,0.0
4885,2609,79,1,0.0
4886,2610,66,2,0.0
4887,2611,64,1,0.0
4888,2611,28,1,0.05
4889,2611,89,1,0.1
4890,2611,56,4,0.0
4891,2612,67,2,0.02
4892,2613,29,1,0.0
4893,2613,39,2,0.1
4894,2614,36,2,0.05
4895,2615,22,1,0.0
4896,2615,12,1,0.0
4897,2615,62,3,0.1
4898,2616,17,1,0.0
4899,2616,37,1,0.1
4900,2616,1,2,0.0
4901,2616,94,2,0.0
4902,2616,74,1,0.0
4903,2617,85,1,0.0
4904,2617,45,1,0.05
4905,2618,78,2,0.02
4906,2618,54,2,0.1
4907,2618,92,2,0.05
4908,2619,8,1,0.02
4909,2619,77,1,0.0
4910,2620,66,1,0.05
4911,2621,21,1,0.02
4912,2622,35,2,0.05
4913,2623,4,2,0.1
4914,2623,18,1,0.1
4915,2623,63,1,0.05
4916,2623,69,3,0.05
4917,2624,3,1,0.15
4918,2625,77,1,0.0
4919,2625,27,1,0.1
4920,2626,13,1,0.15
4921,2626,38,1,0.02
4922,2627,30,2,0.0
4923,2627,62,1,0.0
4924,2627,76,1,0.02
4925,2628,88,1,0.1
4926,2628,81,1,0.0
4927,2629,47,1,0.05
4928,2630,80,1,0.0
4929,2631,66,1,0.05
4930,2632,56,1,0.0
4931,2633,6,1,0.0
4932,2634,53,3,0.0
4933,2634,60,2,0.0
4934,2634,6,1,0.15
4935,2635,19,1,0.05
4936,2636,13,1,0.02
4937,2636,95,1,0.0
4938,2637,31,1,0.0
4939,2637,3,2,0.05
4940,2637,8,2,0.0
4941,2637,53,3,0.0
4942,2638,68,1,0.0
4943,2638,26,1,0.05
4944,2639,77,2,0.1
4945,2640,92,2,0.0
4946,2640,43,1,0.0
4947,2640,78,1,0.0
4948,2641,25,1,0.05
4949,2641,82,1,0.0
4950,2642,28,1,0.02
4951,2642,72,3,0.02
4952,2642,23,1,0.0
4953,2643,31,3,0.0
4954,2644,12,1,0.05
4955,2644,46,3,0.1
4956,2645,70,1,0.1
4957,2645,59,2,0.0
4958,2646,14,1,0.0
4959,2646,6,1,0.0
4960,2646,5,2,0.0
4961,2647,7,1,0.15
4962,2648,9,3,0.0
4963,2648,12,2,0.02
4964,2648,59,1,0.0
4965,2648,29,1,0.1
4966,2649,4,2,0.0
4967,2649,37,1,0.0
4968,2650,10,2,0.02
4969,2650,65,1,0.0
4970,2651,2,2,0.0
4971,2652,71,1,0.0
4972,2652,61,2,0.0
4973,2653,29,2,0.0
4974,2653,47,1,0.0
4975,2654,52,1,0.0
4976,2654,9,1,0.0
4977,2654,85,1,0.0
4978,2655,67,1,0.0
4979,2656,48,3,0.0
4980,2656,53,1,0.05
4981,2656,90,4,0.0
4982,2656,80,3,0.02
4983,2657,36,2,0.05
4984,2657,3,2,0.02
4985,2657,33,2,0.02
4986,2657,41,2,0.0
4987,2657,57,3,0.0
4988,2658,89,1,0.02
4989,2658,50,1,0.0
4990,2658,52,1,0.0
4991,2659,79,1,0.0
4992,2660,48,1,0.0
4993,2660,77,1,0.05
4994,2660,9,1,0.02
4995,2661,76,1,0.1
4996,2661,44,1,0.15
4997,2661,28,2,0.05
4998,2662,12,1,0.05
4999,2663,65,2,0.1
5000,2663,67,1,0.05
5001,2664,55,2,0.0
5002,2665,13,1,0.0
5003,2665,58,1,0.0
5004,2666,25,2,0.0
5005,2666,21,1,0.02
5006,2666,16,1,0.05
5007,2667,6,2,0.15
5008,2667,89,2,0.0
5009,2668,7,3,0.15
5010,2669,11,1,0.1
5011,2670,82,1,0.0
5012,2670,55,1,0.05
5013,2671,85,2,0.15
5014,2672,37,3,0.05
5015,2672,25,2,0.05
5016,2673,58,1,0.05
5017,2674,53,1,0.05
5018,2674,92,2,0.0
5019,2675,62,1,0.05
5020,2675,41,1,0.05
5021,2675,8,1,0.02
5022,2676,80,1,0.05
5023,2676,38,1,0.02
5024,2677,16,2,0.0
5025,2678,43,1,0.0
5026,2679,85,1,0.1
5027,2679,21,3,0.0
5028,2680,86,1,0.02
5029,2680,55,1,0.02
5030,2680,95,1,0.15
5031,2681,66,2,0.0
5032,2681,88,2,0.0
5033,2682,8,1,0.0
5034,2682,74,1,0.0
5035,2682,49,2,0.02
5036,2682,93,2,0.02
5037,2683,80,3,0.02
5038,2684,81,1,0.0
5039,2685,42,1,0.1
5040,2685,90,1,0.0
5041,2686,84,2,0.0
5042,2687,54,1,0.1
5043,2687,95,2,0.05
5044,2688,26,1,0.0
5045,2689,1,2,0.1
5046,2690,41,1,0.0
5047,2691,36,2,0.1
5048,2692,6,1,0.02
5049,2692,71,2,0.05
5050,2692,66,2,0.1
5051,2693,60,1,0.0
5052,2694,8,2,0.02
5053,2694,6,1,0.1
5054,2694,27,1,0.0
5055,2695,20,1,0.02
5056,2696,56,1,0.05
5057,2697,34,2,0.0
5058,2697,91,1,0.0
5059,2697,17,3,0.0
5060,2697,24,1,0.05
5061,2697,21,1,0.05
5062,2698,53,1,0.02
5063,2698,62,1,0.0
5064,2699,20,3,0.0
5065,2700,57,1,0.02
5066,2701,89,1,0.0
5067,2702,86,1,0.05
5068,2703,94,1,0.1
5069,2703,27,1,0.0
5070,2703,76,2,0.05
5071,2703,16,1,0.0
5072,2704,87,2,0.0
5073,2704,40,1,0.02
5074,2704,91,1,0.0
5075,2704,28,1,0.05
5076,2704,84,1,0.02
5077,2705,75,1,0.15
5078,2706,92,1,0.0
5079,2706,37,3,0.0
5080,2707,96,3,0.02
5081,2708,4,2,0.0
5082,2709,37,1,0.02
5083,2709,6,1,0.05
5084,2709,65,2,0.0
5085,2709,15,1,0.0
5086,2710,61,1,0.05
5087,2710,62,1,0.05
5088,2711,54,2,0.05
5089,2711,95,1,0.0
5090,2712,1,1,0.0
5091,2712,76,2,0.0
5092,2712,55,2,0.0
5093,2713,12,1,0.0
5094,2713,77,2,0.05
5095,2713,78,1,0.05
5096,2714,47,3,0.1
5097,2714,85,2,0.1
5098,2714,75,2,0.02
5099,2714,53,1,0.0
5100,2715,44,1,0.0
5101,2715,64,2,0.02
5102,2715,49,3,0.0
5103,2716,37,1,0.15
5104,2717,72,2,0.0
5105,2718,33,1,0.1
5106,2719,4,1,0.0
5107,2720,71,1,0.05
5108,2721,32,1,0.0
5109,2721,44,1,0.1
5110,2722,40,1,0.0
5111,2723,21,1,0.05
5112,2723,42,3,0.05
5113,2724,92,1,0.0
5114,2724,60,2,0.0
5115,2725,58,1,0.1
5116,2725,25,1,0.0
5117,2725,20,1,0.02
5118,2725,43,1,0.0
5119,2726,59,1,0.05
5120,2727,74,3,0.0
5121,2728,76,1,0.0
5122,2728,52,1,0.0
5123,2728,60,1,0.0
5124,2729,5,1,0.02
5125,2729,39,1,0.02
5126,2730,82,2,0.0
5127,2730,29,1,0.0
5128,2731,15,1,0.02
5129,2731,79,1,0.0
5130,2732,63,1,0.05
5131,2732,6,1,0.15
5132,2732,10,1,0.0
5133,2732,82,3,0.02
5134,2732,48,2,0.0
5135,2733,31,1,0.0
5136,2734,67,1,0.0
5137,2734,43,1,0.0
5138,2735,92,1,0.02
5139,2736,85,3,0.1
5140,2736,65,4,0.0
5141,2736,13,1,0.0
5142,2737,35,3,0.0
5143,2737,81,1,0.0
5144,2737,4,1,0.0
5145,2738,3,4,0.1
5146,2738,4,3,0.0
5147,2738,32,3,0.05
5148,2739,22,1,0.0
5149,2740,48,1,0.1
5150,2740,75,1,0.15
5151,2740,58,1,0.0
5152,2741,34,1,0.0
5153,2741,11,4,0.0
5154,2741,69,1,0.05
5155,2742,38,3,0.05
5156,2742,40,1,0.0
5157,2742,2,2,0.02
5158,2742,48,2,0.05
5159,2743,35,2,0.0
5160,2744,36,2,0.02
5161,2745,13,2,0.02
5162,2746,45,1,0.02
5163,2746,21,1,0.05
5164,2747,64,3,0.0
5165,2747,53,1,0.0
5166,2747,12,2,0.0
5167,2748,51,1,0.0
5168,2749,16,1,0.05
5169,2749,7,2,0.0
5170,2750,60,1,0.05
5171,2750,19,2,0.0
5172,2750,22,1,0.1
5173,2751,26,2,0.0
5174,2751,70,2,0.02
5175,2752,90,1,0.1
5176,2752,19,1,0.05
5177,2753,14,1,0.0
5178,2754,45,1,0.0
5179,2755,9,2,0.0
5180,2755,27,2,0.02
5181,2756,4,1,0.0
5182,2756,77,1,0.05
5183,2757,14,4,0.0
5184,2758,51,2,0.1
5185,2759,13,1,0.1
5186,2759,32,3,0.0
5187,2759,59,1,0.0
5188,2759,91,2,0.1
5189,2760,27,1,0.0
5190,2761,62,3,0.02
5191,2761,72,1,0.15
5192,2762,93,1,0.0
5193,2763,3,1,0.15
5194,2763,70,2,0.0
5195,2764,22,1,0.05
5196,2765,30,1,0.05
5197,2765,34,1,0.0
5198,2766,88,1,0.02
5199,2766,93,1,0.0
5200,2766,45,1,0.0
5201,2767,11,1,0.02
5202,2767,79,4,0.0
5203,2768,30,2,0.0
5204,2769,57,1,0.0
5205,2770,4,2,0.02
5206,2770,53,3,0.02
5207,2770,23,1,0.1
5208,2771,7,1,0.0
5209,2771,10,1,0.05
5210,2771,16,1,0.1
5211,2771,60,1,0.1
5212,2772,52,1,0.0
5213,2772,32,1,0.05
5214,2773,86,2,0.02
5215,2773,50,2,0.1
5216,2774,68,1,0.0
5217,2775,2,3,0.02
5218,2775,80,1,0.0
5219,2776,45,1,0.05
5220,2777,16,1,0.0
5221,2778,59,2,0.1
5222,2778,35,2,0.02
5223,2778,16,1,0.0
5224,2779,34,3,0.0
5225,2780,27,4,0.1
5226,2781,28,1,0.0
5227,2781,54,2,0.0
5228,2781,4,1,0.1
5229,2782,86,1,0.05
5230,2783,69,3,0.15
5231,2784,40,1,0.1
5232,2784,15,1,0.05
5233,2785,74,1,0.0
5234,2786,77,1,0.05
5235,2786,44,1,0.0
5236,2787,83,2,0.0
5237,2787,26,1,0.05
5238,2787,52,1,0.0
5239,2787,85,3,0.1
5240,2788,78,1,0.02
5241,2789,39,1,0.05
5242,2789,73,1,0.0
5243,2789,25,1,0.0
5244,2789,50,1,0.05
5245,2790,41,1,0.0
5246,2791,49,1,0.02
5247,2791,65,2,0.02
5248,2792,59,2,0.0
5249,2793,52,2,0.02
5250,2794,53,1,0.0
5251,2795,26,1,0.15
5252,2796,91,1,0.0
5253,2797,68,1,0.0
5254,2797,32,2,0.0
5255,2798,91,3,0.0
5256,2799,30,1,0.05
5257,2800,44,1,0.02
5258,2801,70,1,0.0
5259,2802,69,2,0.1
5260,2802,9,1,0.0
5261,2803,91,2,0.05
5262,2804,50,3,0.0
5263,2804,65,1,0.15
5264,2805,7,2,0.0
5265,2805,67,1,0.02
5266,2806,87,3,0.0
5267,2807,53,3,0.0
5268,2807,91,1,0.0
5269,2807,15,1,0.0
5270,2808,46,2,0.0
5271,2808,72,2,0.0
5272,2809,35,1,0.05
5273,2809,41,1,0.02
5274,2809,1,2,0.02
5275,2810,32,2,0.0
5276,2811,67,1,0.0
5277,2811,45,1,0.0
5278,2812,89,1,0.0
5279,2813,57,1,0.0
5280,2813,86,2,0.05
5281,2814,14,2,0.0
5282,2814,77,1,0.0
5283,2814,35,3,0.05
5284,2815,79,3,0.05
5285,2816,83,2,0.0
5286,2817,49,1,0.0
5287,2817,23,4,0.0
5288,2818,96,1,0.0
5289,2819,51,1,0.0
5290,2820,37,1,0.05
5291,2820,29,1,0.02
5292,2821,5,1,0.0
5293,2822,7,1,0.05
5294,2823,92,1,0.02
5295,2824,1,1,0.0
5296,2824,26,1,0.05
5297,2824,77,1,0.0
5298,2825,20,2,0.05
5299,2825,89,3,0.15
5300,2825,58,1,0.02
5301,2826,33,4,0.05
5302,2827,90,1,0.0
5303,2827,38,3,0.02
5304,2828,8,3,0.15
5305,2829,60,2,0.0
5306,2829,54,1,0.0
5307,2830,78,1,0.0
5308,2830,3,1,0.0
5309,2830,95,1,0.0
5310,2830,20,1,0.15
5311,2831,15,4,0.05
5312,2831,51,2,0.0
5313,2832,18,1,0.1
5314,2832,44,2,0.0
5315,2833,29,1,0.02
5316,2833,15,1,0.0
5317,2834,27,1,0.0
5318,2834,10,2,0.0
5319,2834,81,1,0.0
5320,2835,21,1,0.0
5321,2835,48,2,0.0
5322,2836,81,1,0.0
5323,2837,69,1,0.05
5324,2838,29,1,0.02
5325,2839,51,1,0.0
5326,2840,28,2,0.0
5327,2841,86,1,0.0
5328,2842,48,1,0.0
5329,2842,72,2,0.0
5330,2843,12,1,0.05
5331,2844,65,1,0.0
5332,2844,43,1,0.05
5333,2845,58,2,0.02
5334,2846,35,1,0.05
5335,2847,50,3,0.15
5336,2848,84,1,0.0
5337,2849,21,2,0.05
5338,2849,50,1,0.0
5339,2850,5,2,0.0
5340,2850,27,1,0.0
5341,2851,23,1,0.0
5342,2851,85,1,0.0
5343,2851,44,2,0.0
5344,2852,42,2,0.1
5345,2853,71,1,0.0
5346,2853,50,1,0.0
5347,2854,96,2,0.0
5348,2854,1,1,0.1
5349,2854,49,3,0.02
5350,2854,78,2,0.0
5351,2854,40,1,0.0
5352,2855,96,1,0.05
5353,2855,61,2,0.15
5354,2856,13,1,0.02
5355,2856,10,1,0.0
5356,2857,74,1,0.0
5357,2857,33,2,0.05
5358,2858,54,4,0.0
5359,2858,71,1,0.1
5360,2859,10,1,0.05
5361,2859,56,1,0.0
5362,2859,45,3,0.0
5363,2860,5,1,0.02
5364,2861,14,2,0.05
5365,2862,29,1,0.1
5366,2863,55,3,0.05
5367,2864,61,1,0.0
5368,2865,12,1,0.0
5369,2866,81,1,0.0
5370,2867,86,1,0.0
5371,2868,93,1,0.05
5372,2868,77,2,0.05
5373,2869,8,1,0.02
5374,2869,57,2,0.02
5375,2870,59,1,0.05
5376,2870,39,3,0.05
5377,2871,37,1,0.0
5378,2872,74,2,0.05
5379,2873,26,1,0.0
5380,2873,77,1,0.0
5381,2874,30,1,0.05
5382,2874,24,1,0.0
5383,2875,52,1,0.0
5384,2875,55,3,0.0
5385,2875,11,2,0.05
5386,2876,43,2,0.0
5387,2876,92,1,0.1
5388,2876,96,1,0.0
5389,2877,53,2,0.1
5390,2877,26,2,0.0
5391,2877,39,1,0.0
5392,2877,33,1,0.0
5393,2878,79,1,0.0
5394,2879,81,2,0.05
5395,2879,12,1,0.02
5396,2880,93,2,0.05
5397,2880,73,1,0.0
5398,2880,7,2,0.0
5399,2881,79,2,0.05
5400,2882,73,3,0.02
5401,2882,92,3,0.05
5402,2883,95,1,0.0
5403,2883,55,2,0.0
5404,2883,91,1,0.0
5405,2884,90,1,0.05
5406,2885,90,1,0.0
5407,2885,89,1,0.05
5408,2885,55,1,0.0
5409,2886,93,1,0.0
5410,2886,5,2,0.02
5411,2886,52,1,0.05
5412,2886,63,1,0.02
5413,2886,14,2,0.02
5414,2887,24,1,0.15
5415,2888,76,1,0.02
5416,2888,5,2,0.15
5417,2888,55,1,0.15
5418,2889,38,1,0.15
5419,2889,9,1,0.05
5420,2889,83,2,0.05
5421,2889,82,1,0.0
5422,2890,70,1,0.0
5423,2891,87,3,0.0
5424,2891,28,1,0.0
5425,2892,39,1,0.05
5426,2892,62,1,0.1
5427,2893,14,1,0.0
5428,2894,51,2,0.1
5429,2894,65,1,0.0
5430,2894,10,2,0.15
5431,2895,77,1,0.1
5432,2896,93,1,0.0
5433,2896,80,3,0.02
5434,2896,3,1,0.0
5435,2897,33,1,0.02
5436,2898,86,1,0.0
5437,2899,82,2,0.0
5438,2900,12,1,0.1
5439,2900,69,2,0.02
5440,2900,60,2,0.05
5441,2901,20,1,0.05
5442,2901,95,2,0.02
5443,2902,71,1,0.02
5444,2902,51,3,0.02
5445,2903,52,2,0.05
5446,2904,24,1,0.0
5447,2905,95,1,0.15
5448,2906,40,1,0.02
5449,2906,33,1,0.0
5450,2907,94,1,0.0
5451,2908,61,1,0.02
